sample_name,R_vfs,R_n,R_intph0,R_intph1,R_area_m,R_area_v,R_area_s,R_area_k,R_comp_m,R_comp_v,R_comp_s,R_comp_k,R_eccen_m,R_eccen_v,R_eccen_s,R_eccen_k,R_els_m,R_els_v,R_els_s,R_els_k,P_locvf_m,P_locvf_v,P_locvf_s,P_locvf_k,P_nbd_m,P_nbd_v,P_nbd_s,P_nbd_k,P_ncd_m,P_ncd_v,P_ncd_s,P_ncd_k,P_ornang_m,P_ornang_v,P_ornang_s,P_ornang_k,P_pores_m,P_pores_v,P_pores_s,P_pores_k,P_rc_m,P_rc_v,P_rc_s,P_rc_k,P_rctan_m,P_rctan_v,P_rctan_s,P_rctan_k,P_rnds_m,P_rnds_v,P_rnds_s,P_rnds_k,P_ttst_m,P_ttst_v,P_ttst_s,P_ttst_k
sample9-195rpm-60kx-13,6.897159e-03,53,1.689569e-03,1.630398e-03,4.993680e+02,1.385034e+05,1.513173e+00,4.305546e+00,1.761317e-01,8.954006e-04,-3.961021e-01,2.029853e+00,7.385112e-01,3.534470e-02,-8.215128e-01,2.833085e+00,6.641097e-01,3.429072e-02,-4.240464e-01,2.781571e+00,1.294156e-02,1.841045e-04,2.454983e+00,1.036103e+01,8.975894e+01,1.098293e+04,1.834610e+00,6.177052e+00,1.180457e+02,1.128953e+04,1.804134e+00,6.204052e+00,5.534794e-02,8.269092e-01,-3.545071e-01,1.878981e+00,7.126493e+00,5.542604e+00,9.567792e-01,3.684846e+00,1.192545e+01,1.705941e+01,1.115585e+00,3.153121e+00,7.083194e-01,1.349370e-02,-5.448966e-01,2.209475e+00,6.831087e-01,6.833062e-02,-2.741389e-03,2.333609e+00,3.746907e-01,2.624697e-03,5.567066e-02,3.843815e+00
sample9-195rpm-60kx-2,6.896181e-03,37,1.676366e-03,1.612793e-03,7.152095e+02,2.115521e+05,9.580415e-01,3.356761e+00,1.551821e-01,9.729825e-04,-1.398182e-01,1.968095e+00,7.470748e-01,2.436956e-02,-5.812938e-01,2.176098e+00,6.821250e-01,2.278948e-02,2.770561e-01,2.340785e+00,1.239881e-02,1.576178e-04,1.361429e+00,3.764497e+00,7.091903e+01,5.835558e+03,9.273576e-01,2.496038e+00,1.046382e+02,5.928412e+03,7.472489e-01,2.339452e+00,-1.193197e-01,4.765980e-01,3.775414e-01,2.866086e+00,8.466081e+00,8.171846e+00,6.092404e-01,2.759897e+00,1.435587e+01,2.216626e+01,4.294897e-01,2.302789e+00,6.443601e-01,1.102456e-02,2.879256e-01,2.527036e+00,6.000429e-01,4.817325e-02,6.171429e-01,2.515370e+00,3.377260e-01,2.087928e-03,-4.206934e-01,2.464199e+00
sample9-195rpm-60kx-2b,7.096191e-03,37,1.690547e-03,1.641645e-03,7.359527e+02,2.082750e+05,1.041014e+00,2.936474e+00,1.526775e-01,1.173651e-03,-2.617104e-01,1.949938e+00,7.657049e-01,2.743387e-02,-1.357951e+00,5.240784e+00,6.523059e-01,2.067826e-02,6.117001e-02,1.974550e+00,1.445135e-02,4.578166e-04,2.691916e+00,9.649395e+00,8.230037e+01,1.007661e+04,1.059284e+00,2.557478e+00,1.139493e+02,1.014343e+04,1.061965e+00,2.604289e+00,-7.955463e-02,7.177670e-01,4.688834e-01,2.319323e+00,8.806114e+00,8.077902e+00,6.434519e-01,3.596267e+00,1.465752e+01,1.995755e+01,6.600217e-01,2.415358e+00,6.497952e-01,1.174722e-02,-1.174801e-01,2.417448e+00,5.823327e-01,4.600415e-02,4.559936e-01,2.454067e+00,3.417598e-01,2.513196e-03,-1.159248e-01,3.465538e+00
sample9-195rpm-60kx-2c,9.656707e-03,50,2.174189e-03,2.113062e-03,7.411147e+02,2.439572e+05,1.039354e+00,3.788078e+00,1.579783e-01,7.942060e-04,-4.767950e-01,2.558340e+00,8.183300e-01,1.451632e-02,-9.708847e-01,2.957396e+00,5.982558e-01,2.394336e-02,1.856988e-01,2.185699e+00,1.377368e-02,2.038153e-04,2.279508e+00,8.268041e+00,9.679112e+01,7.538757e+03,8.604983e-01,2.677119e+00,1.326246e+02,7.184318e+03,8.304929e-01,2.858886e+00,-3.734172e-02,5.782811e-01,-5.418329e-02,2.508316e+00,8.357171e+00,7.814453e+00,1.171814e-01,2.702026e+00,1.454330e+01,2.489434e+01,3.870136e-01,2.462726e+00,6.718314e-01,1.347862e-02,-9.994271e-02,2.863502e+00,5.663653e-01,5.724183e-02,7.314166e-01,2.899597e+00,3.657268e-01,3.368252e-03,-4.892478e-01,2.610218e+00
sample9-195rpm-60kx-3,1.133552e-02,44,2.409898e-03,2.355127e-03,9.885873e+02,5.111840e+05,2.952592e+00,1.411276e+01,1.528748e-01,9.536744e-04,-5.525388e-02,2.660679e+00,7.811283e-01,2.358976e-02,-9.454250e-01,3.117769e+00,6.494627e-01,2.571615e-02,-8.225119e-02,2.273833e+00,1.529618e-02,1.625934e-04,1.363594e+00,4.626955e+00,1.208653e+02,4.183453e+03,6.245178e-02,2.216933e+00,1.665057e+02,4.346147e+03,-6.331392e-02,2.198149e+00,1.459435e-02,8.026546e-01,1.014370e-01,1.737571e+00,9.724738e+00,4.867967e+00,5.793801e-01,2.860521e+00,1.695941e+01,2.768472e+01,1.576513e+00,7.064311e+00,6.289007e-01,1.228055e-02,1.756856e-02,2.248773e+00,5.893263e-01,5.506355e-02,5.253786e-01,2.588844e+00,3.375277e-01,2.530885e-03,-5.380972e-01,2.990021e+00
sample9-195rpm-60kx-4,9.342755e-03,54,2.264658e-03,2.198151e-03,6.639075e+02,1.254175e+05,7.003377e-01,3.086211e+00,1.535016e-01,6.734090e-04,-2.647427e-01,2.306561e+00,7.575450e-01,2.104294e-02,-5.269045e-01,2.140839e+00,6.715644e-01,2.700690e-02,5.714079e-02,2.198655e+00,1.860644e-02,1.120775e-03,4.368523e+00,2.319721e+01,6.121464e+01,4.930954e+03,1.278608e+00,3.643750e+00,9.540633e+01,5.030485e+03,1.020127e+00,2.924175e+00,8.635152e-02,5.716897e-01,-4.521368e-02,2.041929e+00,8.254511e+00,6.027906e+00,2.579929e-01,2.531992e+00,1.401904e+01,1.507388e+01,1.765378e-01,2.270638e+00,6.450382e-01,8.074877e-03,-2.511282e-01,2.461468e+00,5.780365e-01,3.074008e-02,1.271386e-01,2.165750e+00,3.473547e-01,1.949612e-03,-4.951931e-01,2.725257e+00
sample9-195rpm-60kx-5,9.948164e-03,49,2.034818e-03,1.968311e-03,7.790641e+02,1.920601e+05,1.156371e+00,3.934350e+00,1.709634e-01,6.799633e-04,-6.991314e-01,3.276916e+00,7.566378e-01,2.479252e-02,-1.133415e+00,3.555279e+00,6.745145e-01,2.208691e-02,6.932878e-02,2.137890e+00,1.273207e-02,1.163545e-04,2.714680e+00,1.355048e+01,1.160774e+02,8.290009e+03,4.623880e-01,2.633120e+00,1.518185e+02,8.315004e+03,4.965015e-01,2.712557e+00,-1.244951e-01,9.352438e-01,3.149275e-01,1.826459e+00,9.468170e+00,5.713570e+00,4.505401e-01,2.659968e+00,1.519528e+01,1.744312e+01,6.459767e-01,2.739596e+00,6.883633e-01,8.731430e-03,-5.784388e-01,3.791308e+00,6.494530e-01,5.336723e-02,6.062377e-01,2.692151e+00,3.626156e-01,1.495244e-03,-3.242888e-01,4.167329e+00
sample9-195rpm-60kx-6,1.303829e-02,54,2.524818e-03,2.447552e-03,9.265167e+02,6.261693e+05,4.088494e+00,2.447027e+01,1.671525e-01,6.769574e-04,-8.119441e-01,4.166814e+00,7.519956e-01,2.357882e-02,-1.114510e+00,4.081941e+00,6.716983e-01,2.168876e-02,-7.880404e-03,2.114880e+00,1.730015e-02,2.226024e-04,1.534067e+00,4.353511e+00,8.763464e+01,6.514288e+03,2.154391e+00,8.947191e+00,1.230174e+02,6.475430e+03,2.034503e+00,8.501957e+00,-6.005835e-02,1.053807e+00,1.331936e-01,1.544953e+00,9.923194e+00,6.917453e+00,7.097986e-01,3.043647e+00,1.627352e+01,3.065979e+01,2.045630e+00,1.028921e+01,6.716460e-01,7.768721e-03,-2.057769e-01,2.405042e+00,6.993936e-01,3.301821e-02,3.367287e-01,2.292202e+00,3.385588e-01,2.093344e-03,-1.215556e+00,6.319348e+00
sample9-195rpm-60kx-7,1.289012e-02,61,2.605995e-03,2.513081e-03,8.108740e+02,1.881027e+05,1.119640e+00,3.808610e+00,1.687656e-01,5.653892e-04,-5.294578e-01,2.733147e+00,7.722657e-01,2.188259e-02,-1.254708e+00,4.684255e+00,6.586464e-01,2.649267e-02,5.618039e-02,2.581122e+00,1.772803e-02,2.945111e-04,2.724419e+00,1.081731e+01,8.986574e+01,6.071905e+03,1.176500e+00,4.927822e+00,1.258349e+02,6.292573e+03,1.307047e+00,5.719722e+00,-2.740999e-01,7.747863e-01,5.207283e-01,2.081070e+00,9.478047e+00,5.091500e+00,4.486238e-01,2.858747e+00,1.554752e+01,1.665705e+01,5.859726e-01,2.817712e+00,6.747481e-01,1.095044e-02,8.860992e-02,2.351966e+00,6.361105e-01,4.490873e-02,3.132496e-01,2.962535e+00,3.644514e-01,2.448882e-03,-7.229272e-01,3.693463e+00
sample9-195rpm-60kx-8,9.803413e-03,40,1.935058e-03,1.873930e-03,9.404673e+02,3.943471e+05,2.482340e+00,1.144714e+01,1.586451e-01,7.670657e-04,8.692730e-02,2.357837e+00,7.509677e-01,2.181058e-02,-6.539660e-01,2.564269e+00,6.825123e-01,2.878525e-02,-1.627453e-01,2.863610e+00,1.498467e-02,3.669912e-04,4.240930e+00,2.318981e+01,9.114607e+01,1.048405e+04,1.536555e+00,5.018419e+00,1.302127e+02,1.061905e+04,1.626431e+00,5.415257e+00,-2.062529e-01,7.860538e-01,2.324021e-01,1.885885e+00,1.020433e+01,9.883059e+00,4.599955e-01,2.817583e+00,1.659236e+01,2.467026e+01,1.247840e+00,5.664013e+00,6.293277e-01,1.265343e-02,-5.474560e-02,2.629122e+00,6.345960e-01,7.340554e-02,1.246989e+00,5.135361e+00,3.473164e-01,2.730899e-03,2.173991e-01,2.839619e+00
sample9-20rpm-60kx-10,3.851533e-03,18,8.636119e-04,8.376938e-04,8.210838e+02,2.966867e+05,9.569425e-01,3.072704e+00,1.479453e-01,3.382374e-04,-5.640766e-01,3.143474e+00,8.126474e-01,9.308817e-03,-8.737235e-01,3.671732e+00,6.405493e-01,1.364537e-02,1.581850e-01,2.956861e+00,5.307981e-03,2.433624e-05,1.876200e+00,6.142147e+00,2.184793e+02,4.590849e+04,6.094241e-01,1.882397e+00,2.568050e+02,4.785494e+04,5.301762e-01,1.846486e+00,9.835615e-02,1.117533e+00,-4.581371e-02,1.572132e+00,8.636613e+00,7.672488e+00,1.890720e-02,2.108742e+00,1.536026e+01,2.691699e+01,4.511616e-01,2.309028e+00,6.335722e-01,1.007910e-02,-1.208085e+00,3.479447e+00,6.461322e-01,4.506081e-02,4.831337e-01,2.480033e+00,3.177410e-01,2.528873e-03,-9.807619e-02,2.133978e+00
sample9-20rpm-60kx-2,7.581789e-03,35,1.741894e-03,1.681256e-03,8.312468e+02,2.110349e+05,3.651778e-01,2.224371e+00,1.484285e-01,7.458160e-04,-1.078368e-01,2.053320e+00,6.934710e-01,2.744174e-02,-7.034013e-01,2.795707e+00,7.371620e-01,1.771232e-02,-6.095871e-02,2.060472e+00,1.674224e-02,4.105280e-04,1.980986e+00,7.045617e+00,7.278710e+01,9.474080e+03,1.792084e+00,5.326478e+00,1.086728e+02,9.472030e+03,1.721342e+00,5.037677e+00,2.059018e-01,8.252804e-01,-4.318808e-01,1.854358e+00,9.368016e+00,7.569547e+00,-1.176349e-01,2.263013e+00,1.559402e+01,2.205076e+01,-8.408634e-02,1.992851e+00,6.031463e-01,1.172794e-02,-4.230806e-01,2.818035e+00,6.531040e-01,3.845311e-02,2.421173e-01,2.323612e+00,3.126824e-01,1.948253e-03,-1.711892e-01,2.220496e+00
sample9-20rpm-60kx-5,1.152721e-02,40,2.289599e-03,2.233850e-03,1.105836e+03,5.719829e+05,7.985762e-01,2.848150e+00,1.480686e-01,7.839466e-04,8.115750e-02,2.369700e+00,7.873727e-01,1.379628e-02,-7.692220e-01,2.592317e+00,6.490418e-01,1.820025e-02,2.547496e-01,2.853022e+00,1.525548e-02,1.917720e-04,2.048302e+00,7.151850e+00,9.728813e+01,8.566792e+03,1.285919e+00,4.342278e+00,1.369132e+02,9.728310e+03,1.110097e+00,3.721929e+00,1.790480e-01,8.131745e-01,-2.013329e-01,1.869302e+00,1.009217e+01,1.135185e+01,1.560243e-01,2.230235e+00,1.766705e+01,4.089639e+01,2.836525e-01,2.053762e+00,6.304120e-01,8.945068e-03,-1.169164e-02,2.467913e+00,6.102637e-01,3.636617e-02,9.299276e-01,4.845772e+00,3.229434e-01,3.510962e-03,-4.573076e-01,2.623383e+00
sample9-20rpm-60kx-6,4.108758e-03,16,8.655680e-04,8.533425e-04,9.854100e+02,4.771548e+05,1.166356e+00,3.924806e+00,1.395609e-01,4.486910e-04,-4.660540e-01,2.617698e+00,7.768564e-01,2.610208e-02,-4.671325e-01,1.690557e+00,6.274973e-01,4.028377e-02,2.284517e-01,1.741778e+00,1.187846e-02,4.761043e-04,2.535171e+00,8.162479e+00,1.906178e+02,2.294726e+04,1.233194e-01,1.341678e+00,2.342960e+02,2.501882e+04,1.154979e-01,1.323979e+00,2.135363e-01,1.042642e+00,-1.840044e-01,1.584557e+00,9.720041e+00,1.706793e+01,7.278572e-01,2.611775e+00,1.674262e+01,3.557374e+01,4.699126e-01,2.680082e+00,6.176044e-01,4.182865e-03,-6.154639e-01,2.169619e+00,5.891963e-01,3.633999e-02,1.529670e-01,3.137078e+00,3.082868e-01,2.689014e-03,9.608915e-02,1.960175e+00
sample9-20rpm-60kx-7,7.244364e-03,22,1.396645e-03,1.422074e-03,1.263583e+03,1.024168e+06,2.161616e+00,7.814512e+00,1.432958e-01,1.034266e-03,-4.080163e-01,2.296169e+00,7.581812e-01,1.396330e-02,-6.053037e-02,1.750969e+00,6.766887e-01,2.221951e-02,-6.300855e-01,2.697249e+00,1.177996e-02,1.738642e-04,2.284365e+00,7.299782e+00,1.570455e+02,1.647532e+04,9.395793e-01,4.111709e+00,1.999397e+02,1.754438e+04,8.341581e-01,3.522857e+00,-1.193363e-01,1.515125e+00,5.230414e-03,1.239575e+00,1.109146e+01,1.141390e+01,4.282068e-02,1.902185e+00,1.890271e+01,4.703679e+01,1.203883e+00,4.718523e+00,6.529759e-01,8.948595e-03,-1.215692e-01,2.729145e+00,7.124013e-01,4.377261e-02,-2.902089e-01,2.701567e+00,2.857237e-01,2.924045e-03,-2.242223e-01,2.973589e+00
sample9-20rpm-60kx-9,6.568536e-03,32,1.515967e-03,1.477334e-03,7.876712e+02,2.875439e+05,9.738913e-01,2.809106e+00,1.508763e-01,7.451967e-04,1.994559e-01,2.190044e+00,8.084620e-01,1.355876e-02,-5.945634e-01,2.333355e+00,6.212925e-01,2.425774e-02,1.884319e-01,2.810243e+00,1.606098e-02,3.103970e-04,1.310358e+00,3.728784e+00,5.924547e+01,7.049694e+03,2.135380e+00,6.596067e+00,9.254174e+01,7.562099e+03,2.106464e+00,6.552955e+00,-1.563211e-01,7.641383e-01,5.620897e-02,1.789718e+00,8.371956e+00,7.189827e+00,7.324763e-01,3.279638e+00,1.500552e+01,2.638227e+01,5.672156e-01,2.233840e+00,6.271547e-01,1.023699e-02,1.281928e-01,2.417306e+00,5.729624e-01,3.904602e-02,4.613073e-01,2.569588e+00,3.354734e-01,2.858267e-03,-5.237331e-01,3.179996e+00
sample9-20rpm-60kx,1.321483e-02,31,2.006455e-03,2.010367e-03,1.635785e+03,1.022053e+06,4.059085e-01,2.390591e+00,1.498446e-01,6.808882e-04,-9.600434e-01,3.531444e+00,6.899008e-01,2.352796e-02,-5.769440e-01,2.509218e+00,7.227791e-01,2.079332e-02,2.212827e-01,2.355802e+00,1.733721e-02,2.928432e-04,2.877855e+00,1.280151e+01,1.298723e+02,1.434854e+04,1.268693e+00,4.819946e+00,1.806709e+02,1.555666e+04,1.107156e+00,4.184295e+00,9.897663e-02,1.025761e+00,-2.329166e-02,1.622304e+00,1.448505e+01,3.645768e+01,-2.977590e-01,2.181710e+00,2.154710e+01,5.828906e+01,-2.330534e-01,2.246952e+00,6.250865e-01,1.012979e-02,-5.615636e-01,3.226539e+00,6.662629e-01,4.048262e-02,3.964558e-01,3.722962e+00,3.096310e-01,2.809714e-03,2.384559e-01,2.241824e+00
